images,label
healthy.1896.jpg,Healthy
cocci.306.jpg,Coccidiosis
cocci.1572.jpg,Coccidiosis
cocci.302.jpg,Coccidiosis
healthy.1179.jpg,Healthy
salmo.1840.jpg,Salmonella
salmo.1099.jpg,Salmonella
salmo.1927.jpg,Salmonella
salmo.1411.jpg,Salmonella
healthy.1148.jpg,Healthy
salmo.258.jpg,Salmonella
healthy.1197.jpg,Healthy
cocci.192.jpg,Coccidiosis
pcrhealthy.42.jpg,Healthy
salmo.830.jpg,Salmonella
healthy.1618.jpg,Healthy
salmo.1077.jpg,Salmonella
healthy.902.jpg,Healthy
healthy.1561.jpg,Healthy
healthy.1379.jpg,Healthy
salmo.2119.jpg,Salmonella
healthy.531.jpg,Healthy
cocci.725.jpg,Coccidiosis
healthy.651.jpg,Healthy
salmo.1575.jpg,Salmonella
salmo.130.jpg,Salmonella
salmo.601.jpg,Salmonella
salmo.1309.jpg,Salmonella
salmo.747.jpg,Salmonella
pcrsalmo.286.jpg,Salmonella
cocci.1614.jpg,Coccidiosis
salmo.160.jpg,Salmonella
cocci.418.jpg,Coccidiosis
healthy.1707.jpg,Healthy
healthy.1500.jpg,Healthy
pcrsalmo.133.jpg,Salmonella
healthy.1621.jpg,Healthy
cocci.1827.jpg,Coccidiosis
cocci.1298.jpg,Coccidiosis
pcrncd.42.jpg,New Castle Disease
cocci.154.jpg,Coccidiosis
cocci.1932.jpg,Coccidiosis
healthy.1468.jpg,Healthy
pcrcocci.104.jpg,Coccidiosis
healthy.798.jpg,Healthy
salmo.705.jpg,Salmonella
salmo.1651.jpg,Salmonella
pcrhealthy.327.jpg,Healthy
salmo.550.jpg,Salmonella
pcrncd.92.jpg,New Castle Disease
pcrncd.18.jpg,New Castle Disease
ncd.221.jpg,New Castle Disease
salmo.1247.jpg,Salmonella
salmo.1813.jpg,Salmonella
salmo.380.jpg,Salmonella
salmo.2087.jpg,Salmonella
salmo.1281.jpg,Salmonella
cocci.411.jpg,Coccidiosis
ncd.61.jpg,New Castle Disease
cocci.1775.jpg,Coccidiosis
healthy.930.jpg,Healthy
cocci.560.jpg,Coccidiosis
pcrsalmo.97.jpg,Salmonella
salmo.816.jpg,Salmonella
healthy.981.jpg,Healthy
salmo.81.jpg,Salmonella
cocci.19.jpg,Coccidiosis
pcrhealthy.133.jpg,Healthy
pcrhealthy.91.jpg,Healthy
pcrncd.145.jpg,New Castle Disease
salmo.559.jpg,Salmonella
cocci.676.jpg,Coccidiosis
healthy.1858.jpg,Healthy
cocci.1335.jpg,Coccidiosis
cocci.1862.jpg,Coccidiosis
salmo.914.jpg,Salmonella
cocci.1434.jpg,Coccidiosis
healthy.1493.jpg,Healthy
salmo.436.jpg,Salmonella
healthy.1933.jpg,Healthy
salmo.1765.jpg,Salmonella
salmo.1185.jpg,Salmonella
cocci.216.jpg,Coccidiosis
healthy.854.jpg,Healthy
healthy.397.jpg,Healthy
healthy.114.jpg,Healthy
pcrsalmo.24.jpg,Salmonella
pcrcocci.361.jpg,Coccidiosis
healthy.1244.jpg,Healthy
pcrsalmo.189.jpg,Salmonella
cocci.1114.jpg,Coccidiosis
salmo.725.jpg,Salmonella
salmo.2042.jpg,Salmonella
pcrhealthy.102.jpg,Healthy
salmo.1830.jpg,Salmonella
cocci.1593.jpg,Coccidiosis
healthy.1218.jpg,Healthy
cocci.796.jpg,Coccidiosis
pcrcocci.225.jpg,Coccidiosis
healthy.702.jpg,Healthy
salmo.1749.jpg,Salmonella
cocci.59.jpg,Coccidiosis
salmo.1610.jpg,Salmonella
cocci.1699.jpg,Coccidiosis
salmo.2253.jpg,Salmonella
salmo.619.jpg,Salmonella
cocci.1906.jpg,Coccidiosis
healthy.838.jpg,Healthy
healthy.638.jpg,Healthy
cocci.409.jpg,Coccidiosis
healthy.169.jpg,Healthy
salmo.1636.jpg,Salmonella
salmo.142.jpg,Salmonella
pcrncd.111.jpg,New Castle Disease
salmo.80.jpg,Salmonella
cocci.954.jpg,Coccidiosis
salmo.1573.jpg,Salmonella
cocci.343.jpg,Coccidiosis
healthy.1083.jpg,Healthy
pcrsalmo.51.jpg,Salmonella
salmo.22.jpg,Salmonella
cocci.357.jpg,Coccidiosis
pcrcocci.309.jpg,Coccidiosis
healthy.1411.jpg,Healthy
healthy.1667.jpg,Healthy
salmo.1647.jpg,Salmonella
salmo.99.jpg,Salmonella
salmo.1394.jpg,Salmonella
salmo.962.jpg,Salmonella
healthy.1791.jpg,Healthy
cocci.150.jpg,Coccidiosis
healthy.1475.jpg,Healthy
healthy.283.jpg,Healthy
cocci.305.jpg,Coccidiosis
healthy.545.jpg,Healthy
salmo.323.jpg,Salmonella
cocci.1039.jpg,Coccidiosis
cocci.1375.jpg,Coccidiosis
salmo.409.jpg,Salmonella
cocci.1669.jpg,Coccidiosis
healthy.880.jpg,Healthy
pcrhealthy.312.jpg,Healthy
healthy.17.jpg,Healthy
pcrsalmo.74.jpg,Salmonella
cocci.1225.jpg,Coccidiosis
healthy.1318.jpg,Healthy
healthy.1249.jpg,Healthy
cocci.943.jpg,Coccidiosis
pcrhealthy.37.jpg,Healthy
salmo.212.jpg,Salmonella
cocci.2095.jpg,Coccidiosis
ncd.249.jpg,New Castle Disease
healthy.1112.jpg,Healthy
salmo.2189.jpg,Salmonella
healthy.1819.jpg,Healthy
pcrcocci.195.jpg,Coccidiosis
salmo.716.jpg,Salmonella
cocci.798.jpg,Coccidiosis
cocci.1869.jpg,Coccidiosis
salmo.1435.jpg,Salmonella
cocci.485.jpg,Coccidiosis
healthy.1570.jpg,Healthy
salmo.1222.jpg,Salmonella
salmo.570.jpg,Salmonella
healthy.562.jpg,Healthy
cocci.401.jpg,Coccidiosis
salmo.373.jpg,Salmonella
salmo.2006.jpg,Salmonella
cocci.124.jpg,Coccidiosis
cocci.1281.jpg,Coccidiosis
ncd.327.jpg,New Castle Disease
pcrsalmo.223.jpg,Salmonella
cocci.1370.jpg,Coccidiosis
cocci.1554.jpg,Coccidiosis
healthy.1773.jpg,Healthy
salmo.400.jpg,Salmonella
healthy.1530.jpg,Healthy
pcrcocci.324.jpg,Coccidiosis
salmo.247.jpg,Salmonella
pcrhealthy.187.jpg,Healthy
pcrsalmo.295.jpg,Salmonella
salmo.1049.jpg,Salmonella
salmo.887.jpg,Salmonella
salmo.487.jpg,Salmonella
healthy.366.jpg,Healthy
pcrsalmo.211.jpg,Salmonella
salmo.1418.jpg,Salmonella
pcrhealthy.68.jpg,Healthy
healthy.635.jpg,Healthy
salmo.2020.jpg,Salmonella
cocci.1618.jpg,Coccidiosis
pcrsalmo.44.jpg,Salmonella
salmo.1328.jpg,Salmonella
cocci.1631.jpg,Coccidiosis
pcrhealthy.197.jpg,Healthy
cocci.2005.jpg,Coccidiosis
pcrsalmo.191.jpg,Salmonella
cocci.790.jpg,Coccidiosis
cocci.270.jpg,Coccidiosis
salmo.1837.jpg,Salmonella
salmo.555.jpg,Salmonella
pcrncd.182.jpg,New Castle Disease
healthy.1701.jpg,Healthy
healthy.686.jpg,Healthy
cocci.1053.jpg,Coccidiosis
pcrsalmo.84.jpg,Salmonella
cocci.606.jpg,Coccidiosis
ncd.28.jpg,New Castle Disease
cocci.1517.jpg,Coccidiosis
salmo.1337.jpg,Salmonella
cocci.129.jpg,Coccidiosis
cocci.815.jpg,Coccidiosis
cocci.609.jpg,Coccidiosis
salmo.1035.jpg,Salmonella
cocci.2087.jpg,Coccidiosis
pcrncd.25.jpg,New Castle Disease
salmo.485.jpg,Salmonella
pcrhealthy.130.jpg,Healthy
pcrhealthy.168.jpg,Healthy
healthy.396.jpg,Healthy
pcrhealthy.339.jpg,Healthy
cocci.579.jpg,Coccidiosis
salmo.141.jpg,Salmonella
salmo.595.jpg,Salmonella
cocci.1673.jpg,Coccidiosis
cocci.1435.jpg,Coccidiosis
ncd.182.jpg,New Castle Disease
healthy.1204.jpg,Healthy
ncd.94.jpg,New Castle Disease
pcrsalmo.264.jpg,Salmonella
salmo.1816.jpg,Salmonella
salmo.789.jpg,Salmonella
cocci.142.jpg,Coccidiosis
cocci.194.jpg,Coccidiosis
healthy.1302.jpg,Healthy
salmo.1512.jpg,Salmonella
healthy.1134.jpg,Healthy
salmo.1093.jpg,Salmonella
salmo.1885.jpg,Salmonella
salmo.518.jpg,Salmonella
cocci.1820.jpg,Coccidiosis
cocci.1671.jpg,Coccidiosis
cocci.904.jpg,Coccidiosis
salmo.2214.jpg,Salmonella
salmo.34.jpg,Salmonella
salmo.218.jpg,Salmonella
cocci.139.jpg,Coccidiosis
cocci.481.jpg,Coccidiosis
healthy.36.jpg,Healthy
healthy.1520.jpg,Healthy
pcrcocci.166.jpg,Coccidiosis
cocci.775.jpg,Coccidiosis
salmo.1083.jpg,Salmonella
salmo.2091.jpg,Salmonella
healthy.1673.jpg,Healthy
salmo.1161.jpg,Salmonella
salmo.305.jpg,Salmonella
cocci.872.jpg,Coccidiosis
healthy.1189.jpg,Healthy
ncd.51.jpg,New Castle Disease
pcrhealthy.170.jpg,Healthy
salmo.225.jpg,Salmonella
healthy.1235.jpg,Healthy
pcrcocci.186.jpg,Coccidiosis
cocci.1495.jpg,Coccidiosis
cocci.743.jpg,Coccidiosis
cocci.1188.jpg,Coccidiosis
pcrhealthy.51.jpg,Healthy
pcrncd.132.jpg,New Castle Disease
cocci.1769.jpg,Coccidiosis
salmo.335.jpg,Salmonella
cocci.67.jpg,Coccidiosis
cocci.52.jpg,Coccidiosis
salmo.808.jpg,Salmonella
salmo.1907.jpg,Salmonella
salmo.1855.jpg,Salmonella
salmo.1645.jpg,Salmonella
cocci.659.jpg,Coccidiosis
salmo.822.jpg,Salmonella
healthy.887.jpg,Healthy
healthy.444.jpg,Healthy
salmo.546.jpg,Salmonella
salmo.624.jpg,Salmonella
cocci.517.jpg,Coccidiosis
pcrcocci.164.jpg,Coccidiosis
salmo.988.jpg,Salmonella
salmo.1695.jpg,Salmonella
healthy.522.jpg,Healthy
salmo.1534.jpg,Salmonella
salmo.931.jpg,Salmonella
salmo.1912.jpg,Salmonella
pcrhealthy.110.jpg,Healthy
cocci.211.jpg,Coccidiosis
salmo.692.jpg,Salmonella
cocci.809.jpg,Coccidiosis
healthy.1004.jpg,Healthy
salmo.1853.jpg,Salmonella
healthy.1730.jpg,Healthy
pcrhealthy.93.jpg,Healthy
salmo.2260.jpg,Salmonella
salmo.980.jpg,Salmonella
salmo.474.jpg,Salmonella
pcrcocci.128.jpg,Coccidiosis
cocci.353.jpg,Coccidiosis
salmo.2050.jpg,Salmonella
healthy.222.jpg,Healthy
salmo.1950.jpg,Salmonella
cocci.1033.jpg,Coccidiosis
pcrncd.62.jpg,New Castle Disease
pcrcocci.336.jpg,Coccidiosis
healthy.663.jpg,Healthy
pcrhealthy.55.jpg,Healthy
pcrcocci.61.jpg,Coccidiosis
healthy.1781.jpg,Healthy
healthy.16.jpg,Healthy
cocci.1877.jpg,Coccidiosis
ncd.172.jpg,New Castle Disease
healthy.1534.jpg,Healthy
salmo.1574.jpg,Salmonella
salmo.1263.jpg,Salmonella
salmo.796.jpg,Salmonella
cocci.29.jpg,Coccidiosis
cocci.760.jpg,Coccidiosis
healthy.1864.jpg,Healthy
healthy.1575.jpg,Healthy
healthy.1999.jpg,Healthy
healthy.1951.jpg,Healthy
salmo.1415.jpg,Salmonella
salmo.1520.jpg,Salmonella
salmo.315.jpg,Salmonella
pcrcocci.131.jpg,Coccidiosis
salmo.2263.jpg,Salmonella
healthy.864.jpg,Healthy
pcrhealthy.54.jpg,Healthy
salmo.2262.jpg,Salmonella
healthy.1292.jpg,Healthy
pcrhealthy.330.jpg,Healthy
pcrsalmo.145.jpg,Salmonella
healthy.556.jpg,Healthy
cocci.1172.jpg,Coccidiosis
healthy.227.jpg,Healthy
healthy.1984.jpg,Healthy
healthy.455.jpg,Healthy
pcrsalmo.246.jpg,Salmonella
salmo.737.jpg,Salmonella
ncd.54.jpg,New Castle Disease
cocci.715.jpg,Coccidiosis
salmo.240.jpg,Salmonella
healthy.270.jpg,Healthy
salmo.421.jpg,Salmonella
salmo.84.jpg,Salmonella
pcrhealthy.119.jpg,Healthy
pcrncd.150.jpg,New Castle Disease
pcrhealthy.345.jpg,Healthy
pcrcocci.293.jpg,Coccidiosis
healthy.2031.jpg,Healthy
pcrsalmo.217.jpg,Salmonella
salmo.157.jpg,Salmonella
salmo.138.jpg,Salmonella
healthy.509.jpg,Healthy
cocci.1801.jpg,Coccidiosis
cocci.668.jpg,Coccidiosis
ncd.114.jpg,New Castle Disease
cocci.106.jpg,Coccidiosis
salmo.1334.jpg,Salmonella
salmo.598.jpg,Salmonella
healthy.754.jpg,Healthy
cocci.521.jpg,Coccidiosis
salmo.1084.jpg,Salmonella
cocci.152.jpg,Coccidiosis
cocci.1628.jpg,Coccidiosis
healthy.1207.jpg,Healthy
healthy.1886.jpg,Healthy
cocci.354.jpg,Coccidiosis
healthy.1081.jpg,Healthy
cocci.1232.jpg,Coccidiosis
healthy.694.jpg,Healthy
pcrcocci.237.jpg,Coccidiosis
healthy.947.jpg,Healthy
cocci.620.jpg,Coccidiosis
healthy.1903.jpg,Healthy
salmo.1996.jpg,Salmonella
cocci.1783.jpg,Coccidiosis
healthy.1176.jpg,Healthy
cocci.733.jpg,Coccidiosis
healthy.2042.jpg,Healthy
pcrsalmo.116.jpg,Salmonella
cocci.1547.jpg,Coccidiosis
healthy.407.jpg,Healthy
healthy.243.jpg,Healthy
healthy.1430.jpg,Healthy
healthy.1577.jpg,Healthy
healthy.156.jpg,Healthy
pcrsalmo.305.jpg,Salmonella
salmo.774.jpg,Salmonella
ncd.158.jpg,New Castle Disease
salmo.100.jpg,Salmonella
salmo.844.jpg,Salmonella
cocci.868.jpg,Coccidiosis
salmo.2068.jpg,Salmonella
salmo.1158.jpg,Salmonella
cocci.712.jpg,Coccidiosis
salmo.711.jpg,Salmonella
salmo.2002.jpg,Salmonella
pcrhealthy.338.jpg,Healthy
cocci.2067.jpg,Coccidiosis
salmo.1315.jpg,Salmonella
healthy.587.jpg,Healthy
pcrsalmo.222.jpg,Salmonella
healthy.1105.jpg,Healthy
pcrcocci.229.jpg,Coccidiosis
pcrsalmo.31.jpg,Salmonella
healthy.938.jpg,Healthy
healthy.272.jpg,Healthy
salmo.384.jpg,Salmonella
healthy.885.jpg,Healthy
salmo.672.jpg,Salmonella
salmo.1186.jpg,Salmonella
healthy.520.jpg,Healthy
pcrcocci.66.jpg,Coccidiosis
salmo.52.jpg,Salmonella
pcrsalmo.274.jpg,Salmonella
ncd.193.jpg,New Castle Disease
healthy.189.jpg,Healthy
pcrsalmo.169.jpg,Salmonella
healthy.1750.jpg,Healthy
pcrcocci.185.jpg,Coccidiosis
cocci.174.jpg,Coccidiosis
salmo.1756.jpg,Salmonella
healthy.1185.jpg,Healthy
salmo.209.jpg,Salmonella
pcrsalmo.343.jpg,Salmonella
healthy.18.jpg,Healthy
pcrsalmo.341.jpg,Salmonella
salmo.759.jpg,Salmonella
cocci.40.jpg,Coccidiosis
cocci.1691.jpg,Coccidiosis
pcrncd.124.jpg,New Castle Disease
healthy.1633.jpg,Healthy
salmo.2031.jpg,Salmonella
cocci.1058.jpg,Coccidiosis
healthy.844.jpg,Healthy
cocci.1460.jpg,Coccidiosis
healthy.1260.jpg,Healthy
cocci.1184.jpg,Coccidiosis
salmo.1817.jpg,Salmonella
salmo.1921.jpg,Salmonella
healthy.29.jpg,Healthy
salmo.197.jpg,Salmonella
cocci.1680.jpg,Coccidiosis
pcrhealthy.41.jpg,Healthy
salmo.2088.jpg,Salmonella
pcrsalmo.125.jpg,Salmonella
cocci.1168.jpg,Coccidiosis
pcrhealthy.332.jpg,Healthy
cocci.829.jpg,Coccidiosis
healthy.1774.jpg,Healthy
pcrsalmo.43.jpg,Salmonella
healthy.337.jpg,Healthy
cocci.127.jpg,Coccidiosis
pcrhealthy.73.jpg,Healthy
healthy.727.jpg,Healthy
pcrsalmo.294.jpg,Salmonella
salmo.1849.jpg,Salmonella
pcrncd.49.jpg,New Castle Disease
cocci.799.jpg,Coccidiosis
cocci.1013.jpg,Coccidiosis
cocci.1810.jpg,Coccidiosis
cocci.1934.jpg,Coccidiosis
pcrhealthy.89.jpg,Healthy
salmo.330.jpg,Salmonella
cocci.886.jpg,Coccidiosis
cocci.238.jpg,Coccidiosis
cocci.1299.jpg,Coccidiosis
salmo.689.jpg,Salmonella
salmo.285.jpg,Salmonella
pcrsalmo.130.jpg,Salmonella
salmo.299.jpg,Salmonella
pcrhealthy.229.jpg,Healthy
pcrncd.128.jpg,New Castle Disease
salmo.1240.jpg,Salmonella
salmo.158.jpg,Salmonella
cocci.1738.jpg,Coccidiosis
healthy.327.jpg,Healthy
salmo.1270.jpg,Salmonella
pcrsalmo.159.jpg,Salmonella
salmo.761.jpg,Salmonella
salmo.2034.jpg,Salmonella
ncd.346.jpg,New Castle Disease
cocci.1664.jpg,Coccidiosis
salmo.1027.jpg,Salmonella
cocci.218.jpg,Coccidiosis
cocci.1447.jpg,Coccidiosis
healthy.1219.jpg,Healthy
cocci.2102.jpg,Coccidiosis
cocci.1888.jpg,Coccidiosis
pcrhealthy.299.jpg,Healthy
healthy.1731.jpg,Healthy
salmo.1820.jpg,Salmonella
healthy.1841.jpg,Healthy
cocci.1974.jpg,Coccidiosis
salmo.502.jpg,Salmonella
salmo.979.jpg,Salmonella
pcrhealthy.202.jpg,Healthy
salmo.517.jpg,Salmonella
salmo.1838.jpg,Salmonella
pcrcocci.47.jpg,Coccidiosis
healthy.1429.jpg,Healthy
healthy.1844.jpg,Healthy
ncd.101.jpg,New Castle Disease
ncd.75.jpg,New Castle Disease
salmo.1117.jpg,Salmonella
salmo.1237.jpg,Salmonella
pcrhealthy.166.jpg,Healthy
cocci.2058.jpg,Coccidiosis
cocci.1647.jpg,Coccidiosis
healthy.430.jpg,Healthy
salmo.1628.jpg,Salmonella
healthy.919.jpg,Healthy
salmo.1730.jpg,Salmonella
cocci.1864.jpg,Coccidiosis
ncd.7.jpg,New Castle Disease
cocci.2030.jpg,Coccidiosis
pcrcocci.119.jpg,Coccidiosis
cocci.406.jpg,Coccidiosis
healthy.1848.jpg,Healthy
salmo.817.jpg,Salmonella
cocci.1459.jpg,Coccidiosis
pcrhealthy.238.jpg,Healthy
salmo.1795.jpg,Salmonella
pcrcocci.192.jpg,Coccidiosis
cocci.831.jpg,Coccidiosis
salmo.1144.jpg,Salmonella
healthy.1545.jpg,Healthy
healthy.1539.jpg,Healthy
salmo.648.jpg,Salmonella
salmo.1422.jpg,Salmonella
salmo.2044.jpg,Salmonella
cocci.1045.jpg,Coccidiosis
cocci.1382.jpg,Coccidiosis
cocci.1549.jpg,Coccidiosis
salmo.840.jpg,Salmonella
pcrncd.20.jpg,New Castle Disease
cocci.455.jpg,Coccidiosis
cocci.421.jpg,Coccidiosis
healthy.1072.jpg,Healthy
cocci.1590.jpg,Coccidiosis
cocci.1337.jpg,Coccidiosis
salmo.2101.jpg,Salmonella
pcrcocci.69.jpg,Coccidiosis
healthy.839.jpg,Healthy
cocci.1798.jpg,Coccidiosis
healthy.576.jpg,Healthy
pcrsalmo.327.jpg,Salmonella
healthy.816.jpg,Healthy
salmo.312.jpg,Salmonella
cocci.1946.jpg,Coccidiosis
pcrhealthy.171.jpg,Healthy
healthy.1823.jpg,Healthy
healthy.246.jpg,Healthy
healthy.1938.jpg,Healthy
cocci.1002.jpg,Coccidiosis
healthy.891.jpg,Healthy
healthy.1547.jpg,Healthy
healthy.664.jpg,Healthy
healthy.1048.jpg,Healthy
salmo.1548.jpg,Salmonella
salmo.324.jpg,Salmonella
salmo.2209.jpg,Salmonella
healthy.1664.jpg,Healthy
healthy.1272.jpg,Healthy
salmo.1488.jpg,Salmonella
salmo.1721.jpg,Salmonella
salmo.2060.jpg,Salmonella
cocci.2032.jpg,Coccidiosis
salmo.1742.jpg,Salmonella
healthy.132.jpg,Healthy
salmo.853.jpg,Salmonella
cocci.1393.jpg,Coccidiosis
healthy.1828.jpg,Healthy
salmo.1683.jpg,Salmonella
pcrhealthy.335.jpg,Healthy
healthy.1652.jpg,Healthy
healthy.1203.jpg,Healthy
cocci.613.jpg,Coccidiosis
salmo.151.jpg,Salmonella
salmo.865.jpg,Salmonella
salmo.827.jpg,Salmonella
pcrcocci.28.jpg,Coccidiosis
pcrncd.80.jpg,New Castle Disease
healthy.221.jpg,Healthy
cocci.1090.jpg,Coccidiosis
salmo.2207.jpg,Salmonella
healthy.1937.jpg,Healthy
healthy.34.jpg,Healthy
cocci.1154.jpg,Coccidiosis
salmo.390.jpg,Salmonella
healthy.1177.jpg,Healthy
healthy.1869.jpg,Healthy
pcrsalmo.290.jpg,Salmonella
healthy.1139.jpg,Healthy
pcrcocci.251.jpg,Coccidiosis
ncd.165.jpg,New Castle Disease
salmo.2102.jpg,Salmonella
salmo.1959.jpg,Salmonella
healthy.1873.jpg,Healthy
pcrcocci.21.jpg,Coccidiosis
cocci.1542.jpg,Coccidiosis
healthy.1418.jpg,Healthy
ncd.197.jpg,New Castle Disease
salmo.2048.jpg,Salmonella
pcrcocci.182.jpg,Coccidiosis
pcrhealthy.63.jpg,Healthy
healthy.173.jpg,Healthy
salmo.1916.jpg,Salmonella
pcrsalmo.252.jpg,Salmonella
salmo.357.jpg,Salmonella
salmo.1114.jpg,Salmonella
salmo.2090.jpg,Salmonella
cocci.1222.jpg,Coccidiosis
cocci.1819.jpg,Coccidiosis
pcrncd.68.jpg,New Castle Disease
pcrhealthy.155.jpg,Healthy
cocci.688.jpg,Coccidiosis
pcrcocci.269.jpg,Coccidiosis
healthy.1321.jpg,Healthy
salmo.1528.jpg,Salmonella
cocci.1904.jpg,Coccidiosis
cocci.1303.jpg,Coccidiosis
healthy.1745.jpg,Healthy
pcrsalmo.158.jpg,Salmonella
healthy.143.jpg,Healthy
cocci.1444.jpg,Coccidiosis
healthy.1062.jpg,Healthy
salmo.811.jpg,Salmonella
cocci.1417.jpg,Coccidiosis
salmo.736.jpg,Salmonella
healthy.1790.jpg,Healthy
cocci.1692.jpg,Coccidiosis
ncd.128.jpg,New Castle Disease
salmo.609.jpg,Salmonella
pcrsalmo.224.jpg,Salmonella
ncd.268.jpg,New Castle Disease
cocci.54.jpg,Coccidiosis
salmo.2234.jpg,Salmonella
salmo.2052.jpg,Salmonella
pcrcocci.163.jpg,Coccidiosis
salmo.2063.jpg,Salmonella
cocci.1843.jpg,Coccidiosis
pcrhealthy.253.jpg,Healthy
healthy.1986.jpg,Healthy
salmo.1118.jpg,Salmonella
pcrncd.8.jpg,New Castle Disease
pcrhealthy.195.jpg,Healthy
cocci.1207.jpg,Coccidiosis
healthy.1263.jpg,Healthy
pcrhealthy.221.jpg,Healthy
salmo.521.jpg,Salmonella
salmo.2069.jpg,Salmonella
ncd.308.jpg,New Castle Disease
pcrhealthy.107.jpg,Healthy
pcrcocci.301.jpg,Coccidiosis
healthy.1407.jpg,Healthy
healthy.1957.jpg,Healthy
cocci.1129.jpg,Coccidiosis
salmo.824.jpg,Salmonella
healthy.112.jpg,Healthy
pcrcocci.211.jpg,Coccidiosis
ncd.21.jpg,New Castle Disease
cocci.882.jpg,Coccidiosis
healthy.1250.jpg,Healthy
healthy.504.jpg,Healthy
cocci.608.jpg,Coccidiosis
cocci.1571.jpg,Coccidiosis
healthy.1266.jpg,Healthy
cocci.454.jpg,Coccidiosis
salmo.199.jpg,Salmonella
salmo.1802.jpg,Salmonella
pcrcocci.180.jpg,Coccidiosis
healthy.1857.jpg,Healthy
healthy.932.jpg,Healthy
cocci.1976.jpg,Coccidiosis
salmo.1767.jpg,Salmonella
healthy.187.jpg,Healthy
salmo.1697.jpg,Salmonella
cocci.1893.jpg,Coccidiosis
healthy.1572.jpg,Healthy
healthy.350.jpg,Healthy
pcrsalmo.136.jpg,Salmonella
healthy.1146.jpg,Healthy
cocci.1909.jpg,Coccidiosis
healthy.51.jpg,Healthy
salmo.1801.jpg,Salmonella
cocci.1008.jpg,Coccidiosis
salmo.196.jpg,Salmonella
salmo.749.jpg,Salmonella
healthy.1393.jpg,Healthy
salmo.1493.jpg,Salmonella
healthy.1420.jpg,Healthy
pcrsalmo.319.jpg,Salmonella
cocci.1423.jpg,Coccidiosis
cocci.611.jpg,Coccidiosis
salmo.1307.jpg,Salmonella
salmo.346.jpg,Salmonella
pcrhealthy.46.jpg,Healthy
cocci.847.jpg,Coccidiosis
pcrsalmo.16.jpg,Salmonella
pcrsalmo.28.jpg,Salmonella
salmo.895.jpg,Salmonella
cocci.665.jpg,Coccidiosis
pcrncd.37.jpg,New Castle Disease
cocci.251.jpg,Coccidiosis
cocci.557.jpg,Coccidiosis
cocci.416.jpg,Coccidiosis
salmo.2250.jpg,Salmonella
pcrhealthy.161.jpg,Healthy
pcrcocci.142.jpg,Coccidiosis
ncd.148.jpg,New Castle Disease
pcrsalmo.112.jpg,Salmonella
pcrsalmo.167.jpg,Salmonella
cocci.340.jpg,Coccidiosis
cocci.1737.jpg,Coccidiosis
salmo.1139.jpg,Salmonella
pcrcocci.15.jpg,Coccidiosis
healthy.149.jpg,Healthy
pcrncd.179.jpg,New Castle Disease
cocci.442.jpg,Coccidiosis
healthy.650.jpg,Healthy
ncd.254.jpg,New Castle Disease
salmo.2106.jpg,Salmonella
cocci.1519.jpg,Coccidiosis
salmo.902.jpg,Salmonella
salmo.1857.jpg,Salmonella
salmo.44.jpg,Salmonella
pcrcocci.267.jpg,Coccidiosis
cocci.1951.jpg,Coccidiosis
cocci.599.jpg,Coccidiosis
salmo.1829.jpg,Salmonella
ncd.230.jpg,New Castle Disease
salmo.1115.jpg,Salmonella
healthy.1786.jpg,Healthy
cocci.1835.jpg,Coccidiosis
healthy.1133.jpg,Healthy
salmo.993.jpg,Salmonella
salmo.2076.jpg,Salmonella
healthy.391.jpg,Healthy
cocci.1743.jpg,Coccidiosis
healthy.693.jpg,Healthy
salmo.294.jpg,Salmonella
cocci.983.jpg,Coccidiosis
pcrsalmo.0.jpg,Salmonella
healthy.730.jpg,Healthy
healthy.1878.jpg,Healthy
healthy.775.jpg,Healthy
salmo.2146.jpg,Salmonella
cocci.1690.jpg,Coccidiosis
salmo.242.jpg,Salmonella
pcrncd.23.jpg,New Castle Disease
healthy.1807.jpg,Healthy
ncd.212.jpg,New Castle Disease
cocci.231.jpg,Coccidiosis
salmo.1969.jpg,Salmonella
salmo.2066.jpg,Salmonella
salmo.407.jpg,Salmonella
healthy.128.jpg,Healthy
salmo.1080.jpg,Salmonella
cocci.1815.jpg,Coccidiosis
cocci.265.jpg,Coccidiosis
cocci.823.jpg,Coccidiosis
pcrcocci.356.jpg,Coccidiosis
cocci.587.jpg,Coccidiosis
healthy.1107.jpg,Healthy
cocci.1912.jpg,Coccidiosis
pcrncd.143.jpg,New Castle Disease
healthy.1582.jpg,Healthy
healthy.1094.jpg,Healthy
cocci.652.jpg,Coccidiosis
salmo.19.jpg,Salmonella
healthy.457.jpg,Healthy
healthy.1602.jpg,Healthy
pcrhealthy.4.jpg,Healthy
healthy.893.jpg,Healthy
salmo.1612.jpg,Salmonella
salmo.1327.jpg,Salmonella
salmo.2208.jpg,Salmonella
pcrncd.95.jpg,New Castle Disease
healthy.789.jpg,Healthy
salmo.896.jpg,Salmonella
ncd.307.jpg,New Castle Disease
cocci.854.jpg,Coccidiosis
pcrncd.28.jpg,New Castle Disease
salmo.1277.jpg,Salmonella
cocci.180.jpg,Coccidiosis
healthy.1154.jpg,Healthy
pcrcocci.227.jpg,Coccidiosis
ncd.95.jpg,New Castle Disease
cocci.1695.jpg,Coccidiosis
salmo.1250.jpg,Salmonella
cocci.2006.jpg,Coccidiosis
salmo.1074.jpg,Salmonella
pcrcocci.310.jpg,Coccidiosis
